moo,,БУМАГА НА 01/06/2026,,,,,,,,,,,,,,,
,,,,,,,,,,,,ФАКТУРА,НАТУРАЛ,МЕТАЛЛ,СОФТ,СПИСАТЬ,КОНВЕРТ
ДИЗАЙНЕРСКАЯ БУМАГА,,,,,,,,,,,"остаток, лист",,,,,,
ПОСТАВЩИК,ПРИХОД,НАИМЕНОВАНИЕ,ФОРМАТ,КОЛ-ВО,,,,ЦЕНА с ндс,"ЦВЕТ, ФАКТУРА",ПЛОТНОСТЬ,01/06/26,,,,,,
Смартон,ЭД от 14.01.2026г.,"Пружины для перфопер. 10мм черные, Китай",шт.,100,"0,14","1,50","0,21","0,25",,,,,,,,,
Смартон,ЭД от 14.01.2026г.,"Обложка (перф.) пласт. прозр. 0,2мм, Китай",шт.,200,"0,26","1,50","0,39","0,47",,,,,,,,,
Смартон,ЭД от 14.01.2026г.,"Обложка (перф.) А4 картон под кожу белая, Китай",шт.,200,"0,24","1,50","0,36","0,43",,,,,,,,,
Смартон,ЭД от 14.01.2026г.,"Пружины для перфопер. 25мм белые, Китай",шт.,50,"0,48","1,50","0,72","0,86",,,,,,,,,
АртПапера,ТН1541267 от 20.01.26г.,"Бумага самоклеющаяся RITRAMA SemiGloss АР904 WK 85 насеч.33мм, 180г/м2, Польша",лист SRA3,30,"0,45","4,45","2,00","2,40",самоклейка бумага,,,,,,,,
АртПапера,ТН1541267 от 20.01.26г.,"Бумага Color Copy, 350г/м2 SRA3, Австрия",лист SRA3,250,"0,92","1,41","1,30","1,56",калландрированная,,,,,,,,
АртПапера,ТН1541273 от 21.01.26г.,"Бумага дизайнерская FlaxPaper CREAM (кремовый), 300г/м2, Китай",лист SRA3,40,"1,00","2,25","2,25","2,70","лен, фактурная",,,,,,,,
АртПапера,ТН1541273 от 21.01.26г.,"Бумага дизайнерская FlaxPaper natural (натурально-белый), 300г/м2, Китай",лист SRA3,40,"1,00","2,25","2,25","2,70","лен, фактурная",,,,,,,,
,,,,,,,,,,,,,,,,,
ФОТОБУМАГА,,,,,,,,,,,,,,,,,
Триовист,ТТН0923245 от 28.10.25г.,"Фотобумага Lomond глянцевая А4, 230г/м2, Россия",лист А4,90,"0,28","1,50","0,42","0,50",ФОТО,230,,,,,,,
Триовист,ТТН2679675 от 09.04.24г.,"Фотобумага А4, 230г/м2, матовая ""Lomond"", Россия",лист А4,28,"0,27","1,50","0,41","0,49",ФОТО,230,,,,,,,
Спринкс,ТН1700219 от 23.04.24г.,"Бумага Lomond матовая 230г/м2, формат А4, Россия",лист А4,50,"0,28","1,50","0,42","0,50",ФОТО,230,,,,,,,
Спринкс,ТН1700219 от 23.04.24г.,"Бумага Lomond сатин 270г/м2, 10*15см, Россия",10*15см,233,"0,23","1,50","0,35","0,41",ФОТО,270,,,,,,,
Спринкс,ТН1700219 от 23.04.24г.,"Бумага Lomond экономичная глянцевая, 230г/м2, 10*15см, Россия",10*15см,201,"0,08","1,50","0,12","0,14",ФОТО,230,,,,,,,
Спринкс,ТН1710012 от 22.05.25г.,"Бумага Lomond матовая 230г/м2, 10*15см, Россия",10*15см,254,"0,07","1,50","0,11","0,13",ФОТО,230,,,,,,,
Спринкс,ТН1710012 от 22.05.25г.,"Бумага Lomond глянцевая 230г/м2, 10*15см, Россия",10*15см,250,"0,09","1,50","0,14","0,16",ФОТО,230,,,,,,,
Спринкс,ТН1710012 от 22.05.25г.,"Бумага Lomond сатин 270г/м2, 10*15см, Россия",10*15см,499,"0,27","1,50","0,41","0,49",ФОТО,270,,,,,,,
Спринкс,ТН1710012 от 22.05.25г.,"Бумага Lomond шелковисто-матовая 260г/м2, 10*15см, Россия",10*15см,487,"0,23","1,50","0,35","0,41",ФОТО,260,,,,,,,
Триовист,ТТН0923245 от 28.10.25г.,"Фотобумага Lomond матовая А6, 230г/м2, Россия",лист А6,500,"0,07","1,50","0,11","0,13",ФОТО,230,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,без ндс,,,,,,,,,
Бумажная компания,ТТН0015810 от 28.01.26г.,"Бумага дизайнерская Natural colour kraft Крафт, 150г/м2, Китай",лист SRA3,40,"0,38",,,"0,38",,,,,,,,,
